Massetognathus,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,?,0,?,0,0,0,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,2,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,2,0,?,?,?,?,0,4,0,0,?,?,?,?,?,?,?,?,?,?,0,0,0,0,?,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,3,3,3,0,0,?,?,?,?,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,0,0,?,0,?,0,0,0,0,0,0,1,0,0,?,0,?,?,?,0,?,0,?,0,0,0,0,0,?,0,?,?,?,0,?,?,0,0,0,0,0,0,0,0,?,?,0,?,0,?,?,?,?,?,?,0,?,?,?,?,?,0,0,?,?,?,?,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,1,0,0,0,?,0,?,?,0,0,0,0,0,?,?,?,0,?,?,0,?,?,?,0,?,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,0,?,?,0,0,?,0,0,?,?,?,?,?,?,?,?,1,0,0,0,?,?,0,0,0,?,?,0,0,?,0,?,0,0,?,0,0,0,?,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,?,?,?,0,?,?,?,?,0,?,0,0,0,0,?,0,0,?,?,0,?,0,?
Thrinaxodon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,?,0,?,0,?,0,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,0,?,0,?,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,0,0,?,?,?,?,0,0,0,0,?,?,?,?,?,?,?,?,?,?,0,0,0,0,?,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,0,0,?,?,?,?,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,0,0,?,0,?,0,0,0,0,0,0,1,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,?,0,?,0,0,0,0,0,0,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,0,0,0,0,0,0,?,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,0,0,0,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,?,?,?,0,0,0,0,0,0,0,0,0,?,0,0,?,?,?,?,?,?,?,?,0,0,0,0,?,?,0,0,0,?,?,0,0,?,0,?,0,0,?,0,0,0,?,0,0,0,0,0,1,0,?,1,0,0,0,0,0,0,?,?,?,0,?,?,?,?,0,?,0,0,0,0,?,0,0,?,?,0,?,0,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,0,3,0,0,0,?,0,0,0,0,0,0,0,0,0,0,0,?,0,0,0,?,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,?,0,0,0,0,0,0,0,0,0,0,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,?,?,?,0,1,1,2,0,?,?,?,0,0,1,0,0,0,0,0,0,0,0,?,0,0,0,0,?
Dryolestes,2,1,?,1,0,1,1,1,0,0,0,1,2,0,2,0,?,?,1,1,2,1,0,?,0,1,2,1,1,3,0,1,2,0,0,1,1,1,0,0,0,?,?,0,0,?,0,0,0,0,0,1,1,?,0,0,0,0,0,1,1,0,0,0,1,?,0,0,?,0,?,?,?,?,1,3,0,1,0,0,1,3,0,0,?,?,?,?,?,0,2,0,0,0,0,2,0,0,0,0,0,0,?,0,1,1,1,0,0,0,0,2,2,0,?,?,0,0,0,?,?,1,1,0,?,0,0,1,?,?,?,?,0,0,0,?,?,0,?,?,0,0,0,1,0,0,0,?,0,0,0,2,2,2,0,1,2,1,?,?,2,2,1,1,0,0,?,0,0,1,0,0,0,0,0,1,0,0,1,0,0,?,?,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,1,1,1,0,?,?,?,?,?,?,?,?,?,?,?,2,0,0,2,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,1,0,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?
Henkelotherium,2,1,?,1,0,1,1,1,0,0,0,1,2,0,2,1,?,?,1,1,2,1,0,1,?,?,2,1,1,3,0,1,2,0,0,1,1,1,0,0,0,?,?,0,0,?,0,0,0,0,0,?,1,?,0,0,0,0,0,1,1,0,0,?,0,?,0,0,?,0,?,?,?,?,1,3,0,1,0,0,1,3,0,0,?,?,?,?,?,0,2,0,0,0,0,2,?,0,0,0,0,0,?,0,1,1,1,0,0,0,0,2,2,0,?,?,0,0,0,?,?,1,1,0,?,0,0,1,?,?,?,?,0,0,0,?,?,0,?,?,0,0,0,1,0,0,0,?,0,0,0,2,2,2,0,1,2,1,?,?,2,2,1,1,0,0,?,0,0,1,0,0,0,0,0,?,?,0,?,?,?,?,?,0,0,?,0,?,0,1,1,0,0,0,0,0,0,0,?,?,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,0,?,2,0,?,?,?,?,?,0,?,?,0,1,1,?,1,1,0,0,?,?,0,?,?,?,0,1,1,0,2,1,1,1,1,?,1,1,0,?,1,1,1,0,1,1,?,1,0,0,1,1,1,0,2,1,0,0,0,1,?,2,1,?,0,2,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,1,1,0,0,0,0,?,1,0,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,0,?,1,0,1,1,?,?,?,1,0,2,0,?,1,1,?,0,0,?,2,3,1,1,1,?,3,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,2,0,0,0,1,?,0,?,?,1,?,?,?,?,?,?,?,?,?,?,2,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,0
Amphitherium,2,1,?,1,1,1,1,1,0,0,0,1,2,0,2,1,?,?,1,1,2,1,0,?,0,1,2,1,0,3,0,1,2,0,0,1,1,1,0,0,0,?,?,?,?,?,1,1,?,0,?,0,?,?,0,0,0,0,0,?,?,?,?,0,1,?,0,0,?,0,?,?,?,?,1,3,0,1,0,0,1,3,0,0,?,?,?,?,?,0,0,0,1,0,0,2,0,0,0,0,0,0,?,0,0,1,1,0,0,0,0,2,1,0,?,0,0,0,0,?,?,1,1,1,1,0,0,1,?,?,?,?,0,0,0,?,?,0,?,?,0,0,0,1,0,0,0,?,0,0,0,2,2,1,0,1,?,?,?,?,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,?,?,?,1,0,0,?,?,?,?,?,0,?,0,?,0,0,0,?,0,?,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
Peramus,2,1,?,1,1,1,1,1,0,0,0,1,2,0,2,1,?,?,1,1,2,1,0,1,0,1,2,1,0,3,0,1,2,0,0,1,1,1,0,0,0,?,?,0,0,?,1,1,0,0,2,0,1,?,0,0,0,2,0,1,1,0,0,0,0,?,0,0,?,0,?,?,?,?,1,3,0,1,0,0,1,3,0,0,?,?,?,?,?,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0&1,0,0,0,2,1,1,0,0,0,0,0&1,?,0,1,2,1,1,2,0,1,?,0,?,?,0,1,0,0,0,0,?,?,0,0,0,1,0,0,2,0,0,0,0,1,1,1,0,1,2,1,?,?,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,?,?,?,2,?,?,?,?,?,0,0,0,0,0,0,0,3,3,1,0,?,0,0,?,?,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,0,?,2,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?
Vincelestes,2,1,?,2,?,1,1,1,0,0,0,2,2,0,2,1,?,?,1,1,1,1,0,1,0,1,2,1,1,3,0,1,2,0,0,1,1,1,0,0,0,?,?,0,0,?,0,0,0,0,1,0,1,?,1,0,0,0,0,0,0,0,0,0,0,?,0,0,?,0,?,?,?,?,1,3,0,1,0,0,1,3,0,0,?,?,?,?,?,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,2,1,0,?,?,0,0,0,?,0,1,2,0,?,1,0,1,?,0,?,?,0,1,0,0,0,0,?,?,0,0,0,1,0,1,2,0,0,0,0,1,1,1,0,0,0,1,?,?,2,2,1,1,0,0,?,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,3,3,3,3,4,2,0,0,0,0,3,0,?,?,0,0,?,?,?,?,?,?,?,?,?,?,?,?,0,?,2,0,0,1,1,1,1,0,1,0,0,1,1,?,1,1,0,?,1,2,0,1,?,1,0,1,?,0,2,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1,0,?,0,0,0,0,1,?,2,1,0,1,2,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,1,1,0,0,0,0,?,1,0,2,0,?,0,0,?,1,0,0,1,0,3,0,2,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,?,?,0,?,?,?,2,1,0,?,?,?,0,?,0,0,1,1,1,0,0,2,0,2,0,0,1,1,?,0,0,1,2,3,?,1,1,2,4,0,0,?,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,1,1,0&1,2,1,1,1,1,1,1,0,0,2,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,2,1,1,1,?,?,?,?,?,?,2,1,?,0,?,?,?,?,?,?,?,?,?,?,?,0,1,0,1,1,0,1,0,0,0,1,0,2,0,1,0,0,0,0,0,0,1,0,1,2,0,0,0,1,0,0,0,2,0,2,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,?,?,1,?,?,?,?,?,?,?,?,?,?,?,0,3,0,0,0,?,0,?,2,?,?,0,0,0,?,?,0,1,0,0,?,?,0
Nanolestes,2,1,?,1,0,1,1,1,0,0,0,1,2,0,2,1,?,?,1,1,2,?,0,?,?,1,2,1,0,3,0,1,2,0,0,1,1,1,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,?,1,0,0,0,0,?,0,0,?,0,?,?,?,?,1,3,0,1,0,0,1,3,0,0,?,?,?,?,?,0,0,0,1,0,0,2,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,2,1,0,0,0,?,0,0,?,0,1,2,1,?,1,?,1,?,?,?,?,0,?,0,0,0,0,?,?,1,0,1,2,0,1,2,0,0,0,0,1,1,1,0,1,2,1,?,?,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,?,1,?,?,?,?,?,?,0,0,1,0,?,0,2,?,?,0,?,0,0,?,?,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,0,0,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
Kielantherium,2,1,?,1,0,1,1,1,0,?,0,1,2,?,2,1,?,?,1,1,1,1,0,1,?,2,?,?,?,?,0,1,3,0,0,1,1,?,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,?,1,0,0,0,0,?,0,0,?,0,?,?,?,?,1,3,0,1,1,0,1,3,0,0,?,?,?,?,?,0,0,0,1,1,0,2,1,1,0,0,0,1,1,0,1,1,1,0,2,0,1,5,1,1,0,0,0,0,0&1,0,0,1,2,0,?,1,0,2,0,0,0,?,0,1,0,0,-,0,-,-,1,0,0,2,0,1,1,1,0,1,0,1,1,?,0,1,2,1,?,?,2,2,2,1,1,1,0,0,1,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,1,2,?,?,0,?,?,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,0,0,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
Aegialodon,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,0,1,?,?,1,3,0,0,?,?,?,?,?,0,0,0,1,1,0,2,1,1,0,0,0,1,1,?,1,1,1,0,2,0,1,5,1,1,0,0,?,1,1,0,0,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,?,?,?,2,1,?,?,2,2,2,1,?,1,0,0,1,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
Montanalestes,2,1,?,2,?,1,3,1,0,0,0,1,4,0,2,1,?,?,1,1,1,2,0,1,0,3,2,1,0,3,0,1,3,0,0,1,1,1,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,1,2,0,2,0,?,1,0,0,0,1,0,0,0,?,0,?,?,?,?,1,3,?,2,?,?,1,3,0,0,?,?,?,?,?,0,1,0,2,1,0,2,1,1,0,0,0,1,1,2,0,1,2,0,2,1,1,5,1,1,0,0,1,1,1,0,0,2,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,0,?,2,1,?,?,2,2,2,1,?,1,0,0,1,1,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,3,?,?,0,?,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
Prokennalestes,2,1,?,1,1,1,3,1,0,0,0,1,1,0,2,1,?,?,1,1,1,2,0,1,0,2,2,1,0,3,0,1,2,0,0,1,1,1,0,0,0,?,?,0,0,?,1,1,1,1,2,?,1,?,1,2,0,2,0,0,1,0,0,0,0,0,2,0,?,0,?,?,?,?,1,3,0,2,2,0,1,3,0,0,?,?,?,?,?,0,2,0,1,1,0,1,1,1,0,0,0,1,1,2,0,1,2,0,2,1,1,5,1,1,0,0,1,1,1,0,0,2,2,1,0,2,1,2,0,2,0,?,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,2,0,1,2,1,?,?,2,2,2,1,2,1,0,0,1,1,1,0,0,0,0,?,?,?,?,?,?,?,?,?,0,1,0,1,?,0,0,3,3,?,0,0,0,0,?,0,0,?,1,?,0,?,?,?,?,?,?,?,?,?,?,?,?,0,0,2,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,3,1,1,1,2,5,1,1,1,1,1,1,0,1&2,0,0,1,0,2,?,1,0,?,?,?,?,?,1,3,?,1,?,1,1,1,0,1,1,?,?,?,?,1,1,0,0,1,?,?,?,?,?,1,1,0,?,2,1,?,?,?,?,?,?,?,?,2,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
